CUSTOMER,NUMBER_OF_LATE_PAYMENTS,NUMBER_OF_CREDIT_APPLICATIONS,DECLARED_BANKRUPTCY_IN_PAST_7_YRS,AVERAGE_MONTHLY_FEE,CREDIT_SCORE,SATISFACTION,DEFAULT_DATA,AVERAGE_CASH_BALANCE,AGE,AGE_RANGE,GENDER,NUMBER_OF_PRODUCTS,CUST_ACQUISITION_YEAR,NO_OF_UNIQUE_PRODUCTS,NO_OF_UNIQUE_PRODUCTS_GROUPED,EQUITIES_BALANCE,INITIAL_MORTGAGE_AMT,ADDRESS_CHANGES,HOUSEHOLD,CLIENTS_IN_HOUSEHOLD,AVERAGE_CREDIT_CARD_BALANCE,CUSTOMER_TYPE,HOME_BRANCH_CITY,HOME_BRANCH_STATE,SALESPERSON,CHURN,COUNT,BANKID
UX10916,0,0,No,96,508,3,1,1K,25,20-29,Female,1,2010,29,21 to 30,14000,300K+,3,9916,3,2000,Personal,Atlanta GA,Georgia,UX13,no,1,K
UX10917,0,0,No,75,457,4,1,1K,48,40-49,Male,1,2005,7,1 to 10,7000,300K+,0,9917,1,5000,Personal,Atlanta GA,Georgia,UX12,no,1,K
UX10918,,,Yes,,357,3,1,1K,17,0-19,Male,2,2003,0,0,8000,300K+,2,9918,2,0,Personal,Atlanta GA,Georgia,UX7,no,1,K
UX10919,188,198,No,98,534,4,1,1K,42,40-49,Male,1,2011,6,1 to 10,7000,300K+,2,9919,2,3500,Personal,Atlanta GA,Georgia,UX16,yes,1,K
UX1092,0,0,No,28,108,3,0,1K,71,70-79,Female,1,2004,23,21 to 30,4000,Less than 150K,0,92,1,5000,Personal,Chicago IL,Illinois,UX17,no,1,K
UX10920,91,86,No,62,357,2,0,1K,17,0-19,Female,1,2005,24,21 to 30,3000,300K+,2,9920,2,1000,Personal,Atlanta GA,Georgia,UX16,yes,1,K
UX10921,0,0,No,67,515,3,1,1K,62,60-69,Male,1,2005,20,11 to 20,6000,300K+,1,9921,1,10500,Personal,Savannah GA,Georgia,UX12,no,1,K
UX10922,26,11,No,81,534,3,1,1K,46,40-49,Female,1,2010,19,11 to 20,13000,300K+,1,9922,1,3000,Personal,Atlanta GA,Georgia,UX21,yes,1,K
UX10923,48,49,No,65,357,3,0,1K,57,50-59,Male,1,2007,29,21 to 30,5000,300K+,0,9923,1,12000,Personal,Atlanta GA,Georgia,UX11,yes,1,K
UX10924,16,12,No,80,515,3,0,1K,29,20-29,Male,2,2008,21,21 to 30,5000,300K+,2,9924,2,9000,Personal,Savannah GA,Georgia,UX12,yes,1,K
UX10925,0,0,No,88,508,3,1,25K,56,50-59,Female,1,2005,21,21 to 30,5000,300K+,0,9925,1,15000,Personal,Atlanta GA,Georgia,UX7,no,1,K
UX10926,0,1,No,101,508,4,1,25K,53,50-59,Male,1,2008,6,1 to 10,5000,300K+,0,9926,1,16500,Personal,Atlanta GA,Georgia,UX11,no,1,K
UX10927,0,0,No,100,508,4,1,1K,58,50-59,Male,1,2004,13,11 to 20,8000,300K+,0,9927,1,6000,Personal,Atlanta GA,Georgia,UX15,no,1,K
UX10928,0,0,No,96,508,2,0,1K,39,30-39,Female,1,2004,4,1 to 10,13000,300K+,2,9928,2,11500,Personal,Atlanta GA,Georgia,UX11,no,1,K
UX10929,18,11,No,86,508,2,0,1K,48,40-49,Male,1,2006,7,1 to 10,14000,300K+,3,9929,3,6000,Personal,Atlanta GA,Georgia,UX11,yes,1,K
UX1093,72,78,No,39,215,5,0,25K,41,40-49,Female,1,2007,23,21 to 30,2000,300K+,3,93,3,10500,Small Business,Chicago IL,Illinois,UX7,yes,1,K
UX10930,13,21,No,71,357,4,1,25K,24,20-29,Female,2,2010,23,21 to 30,2000,300K+,0,9930,1,15000,Personal,Atlanta GA,Georgia,UX16,yes,1,K
UX10931,143,148,No,101,508,3,1,1K,44,40-49,Female,1,2012,9,1 to 10,19000,300K+,2,9931,2,4500,Personal,Atlanta GA,Georgia,UX13,yes,1,K
UX10932,0,0,No,76,457,3,0,1K,22,20-29,Male,1,2012,10,11 to 20,15000,300K+,1,9932,1,6000,Personal,Atlanta GA,Georgia,UX7,no,1,K
UX10933,0,0,No,84,457,4,0,1K,21,20-29,Female,1,2007,30,31 to 40,6000,300K+,0,9933,1,3000,Personal,Atlanta GA,Georgia,UX7,no,1,K
UX10934,0,0,No,56,357,3,1,1K,72,70-79,Male,1,2004,5,1 to 10,2000,300K+,0,9934,1,11500,Personal,Atlanta GA,Georgia,UX11,no,1,K
UX10935,14,24,No,56,357,3,1,1K,23,20-29,Female,1,2003,28,21 to 30,7000,300K+,3,9935,3,10500,Personal,Atlanta GA,Georgia,UX17,yes,1,K
UX10936,7,4,No,82,457,2,0,1K,47,40-49,Male,1,2003,58,51 to 60,4000,300K+,0,9936,1,1500,Personal,Atlanta GA,Georgia,UX7,no,1,K
UX10937,86,70,No,84,508,1,1,1K,31,30-39,Female,0,2004,21,21 to 30,11000,300K+,1,9937,1,6000,Personal,Atlanta GA,Georgia,UX18,yes,1,K
UX10938,0,0,No,64,357,4,1,25K,22,20-29,Female,1,2005,14,11 to 20,6000,300K+,0,9938,1,7500,Personal,Atlanta GA,Georgia,UX17,no,1,K
UX10939,0,13,No,85,534,3,0,10K,33,30-39,Female,1,2003,17,11 to 20,26000,300K+,1,9939,1,8000,Personal,Atlanta GA,Georgia,UX9,yes,1,K
UX1094,0,5,No,40,173,3,1,25K,32,30-39,Female,2,2012,9,1 to 10,18000,300K+,2,94,2,500,Small Business,Chicago IL,Illinois,UX14,no,1,K
UX10940,163,179,No,60,357,3,1,1K,17,0-19,Male,2,2011,21,21 to 30,6000,300K+,3,9940,3,0,Personal,Atlanta GA,Georgia,UX14,yes,1,K
UX10941,,,Yes,,508,4,0,1K,25,20-29,Female,1,2006,21,21 to 30,17000,300K+,1,9941,1,6000,Personal,Atlanta GA,Georgia,UX17,no,1,K
UX10942,1,0,No,83,534,4,0,25K,27,20-29,Male,1,2011,21,21 to 30,2000,300K+,0,9942,1,4000,Personal,Atlanta GA,Georgia,UX21,no,1,K
UX10943,10,4,No,85,508,3,0,25K,75,70-79,Male,2,2009,0,0,1000,300K+,2,9943,2,9000,Personal,Atlanta GA,Georgia,UX15,no,1,K
UX10944,6,35,No,79,357,2,0,1K,28,20-29,Female,1,2005,0,0,45000,300K+,3,9944,3,18000,Personal,Atlanta GA,Georgia,UX16,yes,1,K
UX10945,29,23,No,87,534,2,0,1K,29,20-29,Female,1,2005,0,0,13000,300K+,2,9945,2,10500,Personal,Atlanta GA,Georgia,UX16,yes,1,K
UX10946,0,9,No,82,457,3,1,1K,31,30-39,Female,2,2005,18,11 to 20,34000,300K+,3,9946,3,0,Personal,Atlanta GA,Georgia,UX16,yes,1,K
UX10947,38,38,No,97,534,2,0,1K,44,40-49,Male,1,2006,25,21 to 30,10000,300K+,0,9947,1,10000,Personal,Atlanta GA,Georgia,UX16,yes,1,K
UX10948,0,0,No,85,534,3,1,1K,72,70-79,Female,2,2006,32,31 to 40,3000,300K+,0,9948,1,10500,Personal,Atlanta GA,Georgia,UX9,no,1,K
UX10949,165,156,No,90,508,2,1,10K,43,40-49,Male,1,2010,17,11 to 20,29000,300K+,3,9949,3,5000,Personal,Atlanta GA,Georgia,UX13,yes,1,K
UX1095,0,34,No,38,215,4,1,25K,54,50-59,Female,1,2012,9,1 to 10,3000,300K+,0,95,1,5500,Small Business,Chicago IL,Illinois,UX7,yes,1,K
UX10950,20,12,No,81,515,3,1,1K,48,40-49,Female,1,2009,5,1 to 10,8000,300K+,0,9950,1,21000,Personal,Savannah GA,Georgia,UX12,yes,1,K
UX10951,,,Yes,,357,4,0,10K,47,40-49,Male,1,2012,25,21 to 30,2000,300K+,0,9951,1,3000,Personal,Atlanta GA,Georgia,UX16,no,1,K
UX10952,,,Yes,,357,4,1,1K,18,0-19,Female,1,2009,14,11 to 20,8000,300K+,3,9952,3,4500,Personal,Atlanta GA,Georgia,UX16,no,1,K
UX10953,28,14,No,74,515,2,1,1K,42,40-49,Female,2,2011,10,11 to 20,9000,300K+,0,9953,1,6000,Personal,Savannah GA,Georgia,UX17,yes,1,K
UX10954,112,113,No,93,457,3,1,1K,17,0-19,Male,3,2011,10,11 to 20,4000,300K+,2,9954,2,9000,Personal,Atlanta GA,Georgia,UX7,yes,1,K
UX10955,,,Yes,,508,4,0,1K,19,0-19,Female,1,2003,15,11 to 20,4000,300K+,1,9955,1,10000,Personal,Atlanta GA,Georgia,UX11,no,1,K
UX10956,0,0,No,59,357,3,0,10K,28,20-29,Female,2,2003,16,11 to 20,6000,300K+,0,9956,1,8500,Personal,Atlanta GA,Georgia,UX11,no,1,K
UX10957,,,Yes,,357,4,1,1K,38,30-39,Female,2,2006,23,21 to 30,11000,300K+,2,9957,2,2500,Personal,Atlanta GA,Georgia,UX11,no,1,K
UX10958,6,0,No,89,508,2,1,10K,30,30-39,Female,1,2012,22,21 to 30,31000,300K+,2,9958,2,17500,Personal,Atlanta GA,Georgia,UX7,no,1,K
UX10959,,,Yes,,515,4,0,1K,58,50-59,Female,1,2006,52,51 to 60,8000,300K+,0,9959,1,5000,Personal,Savannah GA,Georgia,UX12,no,1,K
UX1096,101,123,No,49,212,2,1,1K,51,50-59,Female,1,2010,25,21 to 30,9000,300K+,0,96,1,3000,Small Business,Chicago IL,Illinois,UX15,yes,1,K
UX10960,0,0,No,85,534,2,1,1K,32,30-39,Female,1,2005,20,11 to 20,11000,300K+,3,9960,3,4500,Personal,Atlanta GA,Georgia,UX16,no,1,K
UX10961,290,285,No,74,457,3,1,1K,49,40-49,Female,2,2006,26,21 to 30,6000,300K+,1,9961,1,6000,Personal,Atlanta GA,Georgia,UX12,yes,1,K
UX10962,0,4,No,101,508,4,1,1K,36,30-39,Female,1,2003,2,1 to 10,11000,150K - 300K,3,9962,3,4500,Personal,Atlanta GA,Georgia,UX7,no,1,K
UX10963,61,49,No,84,534,1,0,1K,50,50-59,Female,1,2010,10,11 to 20,9000,150K - 300K,1,9963,1,0,Personal,Atlanta GA,Georgia,UX8,yes,1,K
UX10964,0,4,No,85,515,4,0,25K,28,20-29,Female,2,2009,13,11 to 20,16000,150K - 300K,2,9964,2,0,Personal,Savannah GA,Georgia,UX17,no,1,K
UX10965,0,0,No,64,357,4,0,1K,35,30-39,Female,1,2005,38,31 to 40,12000,150K - 300K,2,9965,2,500,Personal,Atlanta GA,Georgia,UX11,no,1,K
UX10966,,,Yes,,508,4,0,25K,40,40-49,Female,1,2012,16,11 to 20,6000,150K - 300K,1,9966,1,1000,Personal,Atlanta GA,Georgia,UX17,no,1,K
UX10967,4,0,No,90,534,4,0,1K,51,50-59,Male,2,2003,0,0,1000,150K - 300K,0,9967,1,1500,Personal,Atlanta GA,Georgia,UX12,no,1,K
UX10968,0,0,No,87,508,3,0,1K,56,50-59,Male,1,2009,30,21 to 30,5000,150K - 300K,0,9968,1,4000,Personal,Atlanta GA,Georgia,UX11,no,1,K
UX10969,183,196,No,80,534,3,0,1K,17,0-19,Female,2,2004,23,21 to 30,6000,150K - 300K,2,9969,2,3000,Personal,Atlanta GA,Georgia,UX16,yes,1,K
UX1097,0,0,No,24,108,3,1,1K,80,80+,Female,1,2006,21,21 to 30,8000,150K - 300K,0,97,1,4500,Small Business,Chicago IL,Illinois,UX13,no,1,K
UX10970,0,0,No,88,508,3,0,1K,59,50-59,Male,2,2012,32,31 to 40,7000,Less than 150K,0,9970,1,8500,Personal,Atlanta GA,Georgia,UX17,no,1,K
UX10971,0,0,No,89,508,3,0,1K,72,70-79,Male,1,2007,45,41 to 50,1000,Less than 150K,0,9971,1,13500,Personal,Atlanta GA,Georgia,UX19,no,1,K
UX10972,0,0,No,64,357,3,0,1K,55,50-59,Female,1,2006,21,21 to 30,3000,Less than 150K,0,9972,1,12000,Personal,Atlanta GA,Georgia,UX7,no,1,K
UX10973,0,2,No,79,457,3,0,10K,80,80+,Male,1,2008,46,41 to 50,1000,Less than 150K,0,9973,1,9000,Personal,Atlanta GA,Georgia,UX12,no,1,K
UX10974,0,0,No,59,357,2,1,1K,41,40-49,Female,2,2003,33,31 to 40,9000,Less than 150K,2,9974,2,3000,Personal,Atlanta GA,Georgia,UX14,no,1,K
UX10975,0,0,No,64,357,3,1,1K,55,50-59,Female,2,2009,6,1 to 10,6000,Less than 150K,0,9975,1,14000,Personal,Atlanta GA,Georgia,UX14,no,1,K
UX11598,5,7,No,78,482,3,0,1K,47,40-49,Female,1,2003,40,41 to 50,2000,300K+,1,10598,1,2000,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX11599,0,2,No,86,517,4,1,1K,21,20-29,Female,1,2009,26,21 to 30,8000,300K+,0,10599,1,2000,Personal,Amarillo TX,Texas,UX18,no,1,K
UX1160,,,Yes,,227,3,0,25K,38,30-39,Female,1,2005,13,11 to 20,8000,300K+,2,160,2,5000,Personal,Raleigh/Durham NC,North Carolina,UX9,no,1,K
UX11600,0,1,No,63,429,4,1,1K,51,50-59,Female,0,2004,14,11 to 20,8000,300K+,2,10600,2,4500,Personal,Houston TX,Texas,UX7,no,1,K
UX11601,0,0,No,33,140,4,0,1K,40,40-49,Male,1,2003,21,21 to 30,10000,300K+,0,10601,1,9000,Personal,Houston TX,Texas,UX9,no,1,K
UX11602,4,14,No,45,224,3,0,1K,53,50-59,Female,2,2012,2,1 to 10,2000,300K+,0,10602,1,5500,Personal,Dallas/Fort Worth TX,Texas,UX7,yes,1,K
UX11603,0,0,No,69,458,4,1,1K,48,40-49,Female,0,2012,0,0,3000,300K+,0,10603,1,10500,Personal,Houston TX,Texas,UX7,no,1,K
UX11604,50,40,No,39,191,3,0,25K,62,60-69,Female,1,2009,4,1 to 10,7000,300K+,0,10604,1,7000,Personal,San Antonio TX,Texas,UX9,yes,1,K
UX11605,0,0,No,36,166,4,1,1K,22,20-29,Male,2,2010,21,21 to 30,3000,300K+,1,10605,1,6000,Personal,Killeen TX,Texas,UX8,no,1,K
UX11606,0,0,No,32,166,4,1,1K,17,0-19,Female,2,2004,20,21 to 30,7000,300K+,5,10606,5,4000,Personal,Houston TX,Texas,UX16,no,1,K
UX11607,0,0,No,28,158,3,1,25K,41,40-49,Female,1,2006,0,0,5000,300K+,2,10607,2,9000,Personal,Abilene TX,Texas,UX14,no,1,K
UX11608,16,11,No,40,166,3,0,1K,53,50-59,Male,1,2010,35,31 to 40,3000,300K+,0,10608,1,24000,Personal,Killeen TX,Texas,UX21,yes,1,K
UX11609,0,0,No,82,667,4,0,1K,39,30-39,Female,2,2003,19,11 to 20,6000,300K+,1,10609,1,2000,Personal,Houston TX,Texas,UX13,no,1,K
UX1161,0,0,No,42,227,3,0,1K,22,20-29,Male,2,2006,48,41 to 50,9000,150K - 300K,0,161,1,1500,Personal,Raleigh/Durham NC,North Carolina,UX18,no,1,K
UX11610,0,0,No,90,667,4,0,1K,38,30-39,Female,1,2003,31,31 to 40,9000,300K+,2,10610,2,2900,Personal,Houston TX,Texas,UX14,no,1,K
UX11611,0,0,No,64,429,5,0,1K,53,50-59,Male,1,2009,4,1 to 10,4000,300K+,0,10611,1,3000,Personal,Midland/Odessa TX,Texas,UX14,no,1,K
UX11612,0,0,No,38,216,4,1,10K,42,40-49,Female,1,2003,18,11 to 20,8000,300K+,3,10612,3,0,Personal,Houston TX,Texas,UX8,no,1,K
UX11613,0,0,No,93,667,4,1,10K,66,60-69,Female,1,2012,33,31 to 40,6000,300K+,0,10613,1,3000,Personal,El Paso TX,Texas,UX12,no,1,K
UX11614,0,0,No,31,158,2,0,10K,57,50-59,Female,1,2008,42,41 to 50,7000,300K+,0,10614,1,3000,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX11615,46,30,No,34,201,4,0,1K,57,50-59,Female,1,2003,20,11 to 20,4000,300K+,1,10615,1,1500,Personal,Houston TX,Texas,UX19,yes,1,K
UX11616,98,103,No,44,247,2,0,1K,52,50-59,Male,1,2003,1,1 to 10,4000,300K+,2,10616,2,14000,Personal,Houston TX,Texas,UX17,yes,1,K
UX11617,0,0,No,63,429,4,1,25K,45,40-49,Female,1,2012,28,21 to 30,30000,300K+,3,10617,3,19000,Personal,Midland/Odessa TX,Texas,UX21,no,1,K
UX11618,0,0,No,47,247,5,1,5K,62,60-69,Male,1,2005,18,11 to 20,1000,300K+,0,10618,1,12500,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX11619,100,97,No,33,140,4,0,25K,39,30-39,Female,2,2011,0,0,16000,300K+,1,10619,1,10500,Personal,Austin TX,Texas,UX15,yes,1,K
UX1162,,,Yes,,227,4,1,10K,46,40-49,Female,1,2010,5,1 to 10,32000,150K - 300K,2,162,2,6000,Personal,Raleigh/Durham NC,North Carolina,UX21,no,1,K
UX11620,0,0,No,69,429,4,1,25K,23,20-29,Female,1,2003,11,11 to 20,11000,300K+,1,10620,1,16000,Personal,Midland/Odessa TX,Texas,UX11,no,1,K
UX11621,13,12,No,43,191,4,1,1K,32,30-39,Male,1,2003,47,41 to 50,10000,300K+,0,10621,1,6000,Personal,Houston TX,Texas,UX10,yes,1,K
UX11622,14,25,No,79,517,4,1,1K,21,20-29,Female,2,2004,38,31 to 40,2000,300K+,1,10622,1,4500,Personal,Houston TX,Texas,UX16,yes,1,K
UX11623,0,0,No,25,74,3,0,10K,45,40-49,Female,1,2005,6,1 to 10,33000,300K+,2,10623,2,10000,Personal,Houston TX,Texas,UX19,no,1,K
UX11624,31,31,No,69,458,2,0,1K,39,30-39,Female,1,2004,7,1 to 10,26000,300K+,1,10624,1,2000,Personal,Houston TX,Texas,UX10,yes,1,K
UX11625,0,0,No,36,201,4,1,1K,25,20-29,Female,2,2009,0,0,3000,300K+,0,10625,1,1500,Personal,Houston TX,Texas,UX10,no,1,K
UX11626,0,0,No,42,216,3,1,25K,46,40-49,Male,2,2003,23,21 to 30,3000,300K+,1,10626,1,9000,Personal,Houston TX,Texas,UX8,no,1,K
UX11627,0,0,No,40,229,3,1,1K,53,50-59,Male,1,2011,12,11 to 20,17000,300K+,3,10627,3,6500,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX11628,5,3,No,66,458,3,1,25K,62,60-69,Male,1,2004,41,41 to 50,7000,300K+,0,10628,1,6000,Personal,Houston TX,Texas,UX10,no,1,K
UX11629,0,0,No,33,134,3,0,1K,23,20-29,Female,2,2009,29,21 to 30,1000,300K+,0,10629,1,9000,Personal,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX1163,55,59,No,44,227,2,0,1K,66,60-69,Male,1,2011,1,1 to 10,4000,Less than 150K,0,163,1,33500,Personal,Raleigh/Durham NC,North Carolina,UX19,yes,1,K
UX11630,0,0,No,19,74,4,0,25K,50,50-59,Female,1,2004,3,1 to 10,3000,300K+,0,10630,1,3500,Personal,College Station/Bryan TX,Texas,UX12,no,1,K
UX11631,37,30,No,102,667,4,0,1K,47,40-49,Female,1,2009,11,11 to 20,8000,300K+,1,10631,1,0,Personal,El Paso TX,Texas,UX11,yes,1,K
UX11632,0,0,No,46,247,4,1,25K,32,30-39,Male,1,2008,12,11 to 20,10000,300K+,2,10632,2,10500,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX11633,0,0,No,51,309,3,1,10K,30,30-39,Female,1,2012,1,1 to 10,39000,300K+,2,10633,2,6000,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX11634,0,0,No,51,312,4,0,1K,52,50-59,Male,1,2007,15,11 to 20,10000,300K+,0,10634,1,4500,Personal,Amarillo TX,Texas,UX16,no,1,K
UX11635,0,0,No,35,140,4,0,10K,30,30-39,Female,1,2008,34,31 to 40,8000,300K+,0,10635,1,9000,Personal,Houston TX,Texas,UX12,no,1,K
UX11636,21,24,No,38,158,4,1,1K,49,40-49,Male,1,2011,10,1 to 10,7000,300K+,0,10636,1,4500,Personal,Dallas/Fort Worth TX,Texas,UX15,yes,1,K
UX11637,60,56,No,29,74,3,0,25K,27,20-29,Female,1,2006,6,1 to 10,16000,300K+,2,10637,2,4500,Personal,Houston TX,Texas,UX13,yes,1,K
UX11638,64,53,No,54,316,5,1,25K,50,50-59,Male,1,2004,21,21 to 30,9000,300K+,0,10638,1,16000,Personal,Mission/McAllen/Edinburg TX,Texas,UX21,yes,1,K
UX11639,0,0,No,41,163,4,0,1K,38,30-39,Male,1,2003,31,31 to 40,4000,300K+,1,10639,1,2000,Personal,Houston TX,Texas,UX15,no,1,K
UX1164,49,63,No,49,227,2,0,1K,53,50-59,Male,3,2003,23,21 to 30,4000,Less than 150K,0,164,1,5000,Personal,Raleigh/Durham NC,North Carolina,UX19,yes,1,K
UX11640,0,0,No,76,458,5,1,25K,41,40-49,Male,1,2004,38,31 to 40,10000,300K+,2,10640,2,15000,Personal,Lubbock TX,Texas,UX18,no,1,K
UX11641,8,9,No,53,312,5,1,5K,49,40-49,Female,1,2011,20,11 to 20,6000,300K+,0,10641,1,17500,Personal,Amarillo TX,Texas,UX21,yes,1,K
UX11642,0,0,No,45,247,5,1,25K,43,40-49,Female,1,2010,12,11 to 20,2000,300K+,2,10642,2,2500,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX11643,10,15,No,51,295,4,1,10K,55,50-59,Male,1,2004,8,1 to 10,7000,300K+,0,10643,1,7500,Personal,Harlingen/San Benito TX,Texas,UX11,yes,1,K
UX11644,0,0,No,72,517,3,0,25K,79,70-79,Female,2,2005,44,41 to 50,5000,300K+,0,10644,1,6500,Personal,Houston TX,Texas,UX11,no,1,K
UX11645,0,0,No,48,224,3,0,25K,47,40-49,Female,1,2011,17,11 to 20,8000,300K+,0,10645,1,3000,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX11646,0,0,No,63,429,4,0,1K,26,20-29,Female,1,2009,3,1 to 10,7000,300K+,2,10646,2,500,Personal,Houston TX,Texas,UX5,no,1,K
UX11647,0,0,No,64,429,5,1,1K,34,30-39,Male,1,2005,32,31 to 40,7000,300K+,1,10647,1,6000,Personal,Houston TX,Texas,UX14,no,1,K
UX11648,0,0,No,39,191,4,1,25K,43,40-49,Female,1,2012,25,21 to 30,8000,300K+,0,10648,1,10500,Personal,Houston TX,Texas,UX10,no,1,K
UX11649,21,9,No,45,308,4,1,25K,30,30-39,Female,1,2011,4,1 to 10,16000,300K+,3,10649,3,4500,Personal,Brownsville TX,Texas,UX15,yes,1,K
UX1165,0,0,No,40,227,3,1,1K,80,80+,Male,1,2008,40,31 to 40,4000,Less than 150K,0,165,1,6000,Personal,Raleigh/Durham NC,North Carolina,UX13,no,1,K
UX11650,0,0,No,51,308,4,1,25K,44,40-49,Female,2,2010,32,31 to 40,19000,300K+,1,10650,1,3000,Personal,Brownsville TX,Texas,UX8,no,1,K
UX11651,0,0,No,37,224,4,1,1K,53,50-59,Female,1,2006,51,51 to 60,19000,300K+,2,10651,2,0,Personal,Dallas/Fort Worth TX,Texas,UX21,no,1,K
UX11652,0,0,No,39,201,3,0,1K,32,30-39,Female,2,2011,13,11 to 20,15000,300K+,2,10652,2,2000,Personal,Houston TX,Texas,UX15,no,1,K
UX11653,0,0,No,30,166,4,1,25K,36,30-39,Male,1,2012,52,51 to 60,10000,300K+,2,10653,2,12000,Personal,Houston TX,Texas,UX10,no,1,K
UX11654,0,2,No,52,316,4,1,10K,40,40-49,Female,1,2003,2,1 to 10,6000,300K+,2,10654,2,5500,Personal,Houston TX,Texas,UX17,no,1,K
UX11655,0,0,No,41,191,4,1,1K,35,30-39,Female,1,2011,10,11 to 20,6000,300K+,2,10655,2,8000,Personal,San Antonio TX,Texas,UX16,no,1,K
UX11656,7,2,No,42,201,4,0,1K,45,40-49,Male,2,2006,10,11 to 20,10000,300K+,1,10656,1,3000,Personal,Corpus Christi TX,Texas,UX12,no,1,K
UX11657,0,0,No,50,312,4,0,1K,64,60-69,Female,2,2007,22,21 to 30,3000,300K+,0,10657,1,3000,Personal,Dallas/Fort Worth TX,Texas,UX11,no,1,K
UX11658,0,0,No,41,201,4,0,1K,19,0-19,Female,1,2006,29,21 to 30,6000,300K+,1,10658,1,2000,Personal,Houston TX,Texas,UX7,no,1,K
UX11659,15,11,No,41,201,5,1,10K,37,30-39,Male,1,2007,0,0,35000,300K+,1,10659,1,13000,Personal,Corpus Christi TX,Texas,UX11,yes,1,K
UX1166,6,0,No,41,227,3,1,1K,75,70-79,Female,1,2007,17,11 to 20,5000,Less than 150K,0,166,1,6000,Personal,Raleigh/Durham NC,North Carolina,UX19,no,1,K
UX11660,39,33,No,42,247,5,0,1K,47,40-49,Male,1,2004,7,1 to 10,3000,300K+,0,10660,1,12000,Personal,Dallas/Fort Worth TX,Texas,UX19,yes,1,K
UX11661,0,4,No,71,458,4,0,1K,54,50-59,Female,1,2005,2,1 to 10,15000,300K+,1,10661,1,200,Personal,Houston TX,Texas,UX6,no,1,K
UX11662,25,27,No,87,667,3,0,1K,63,60-69,Male,1,2011,64,61 to 70,9000,300K+,1,10662,1,1000,Personal,Houston TX,Texas,UX13,yes,1,K
UX11663,0,0,No,64,429,4,0,1K,45,40-49,Female,1,2004,6,1 to 10,10000,300K+,0,10663,1,6000,Personal,Houston TX,Texas,UX10,no,1,K
UX11664,5,6,No,39,201,4,1,25K,46,40-49,Female,1,2007,9,1 to 10,9000,300K+,3,10664,3,6000,Personal,Houston TX,Texas,UX8,yes,1,K
UX11665,0,0,No,49,309,3,0,1K,55,50-59,Male,1,2007,30,21 to 30,8000,300K+,0,10665,1,6100,Personal,Midland/Odessa TX,Texas,UX20,no,1,K
UX11666,298,287,No,52,316,5,0,5K,56,50-59,Male,1,2004,14,11 to 20,2000,300K+,0,10666,1,3000,Personal,Houston TX,Texas,UX7,yes,1,K
UX11667,0,0,No,75,482,4,1,1K,38,30-39,Male,2,2003,9,1 to 10,8000,300K+,0,10667,1,7000,Personal,Dallas/Fort Worth TX,Texas,UX7,no,1,K
UX11668,0,0,No,35,166,4,0,1K,53,50-59,Male,1,2009,17,11 to 20,8000,300K+,0,10668,1,2500,Personal,Killeen TX,Texas,UX21,no,1,K
UX11669,0,0,No,51,309,2,0,1K,51,50-59,Male,2,2003,38,31 to 40,3000,300K+,0,10669,1,4500,Personal,Midland/Odessa TX,Texas,UX10,no,1,K
UX1167,134,133,No,43,227,3,1,1K,73,70-79,Female,1,2006,8,1 to 10,1000,Less than 150K,1,167,1,12000,Personal,Raleigh/Durham NC,North Carolina,UX16,yes,1,K
UX11670,0,0,No,55,316,3,1,1K,34,30-39,Male,1,2008,29,21 to 30,8000,300K+,2,10670,2,7000,Personal,Houston TX,Texas,UX10,no,1,K
UX11671,0,0,No,25,74,4,1,25K,54,50-59,Male,1,2004,3,1 to 10,5000,300K+,1,10671,1,5500,Personal,Houston TX,Texas,UX10,no,1,K
UX11672,0,0,No,47,247,4,0,1K,29,20-29,Female,1,2003,7,1 to 10,18000,300K+,2,10672,2,3000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX11673,0,0,No,42,201,4,1,25K,32,30-39,Female,1,2007,11,11 to 20,20000,300K+,2,10673,2,4500,Personal,Houston TX,Texas,UX8,no,1,K
UX11674,0,0,No,36,201,5,0,5K,40,40-49,Male,1,2005,35,31 to 40,8000,300K+,2,10674,2,0,Personal,Corpus Christi TX,Texas,UX11,no,1,K
UX11675,0,0,No,100,667,4,0,1K,22,20-29,Male,2,2008,12,11 to 20,3000,300K+,1,10675,1,10000,Personal,El Paso TX,Texas,UX11,no,1,K
UX11676,99,107,No,64,429,4,1,1K,29,20-29,Male,1,2003,4,1 to 10,4000,300K+,2,10676,2,9500,Personal,Houston TX,Texas,UX7,yes,1,K
